,coef
GAP43,0.0
NABP1,0.0
PAMR1,0.0
MDK,0.0
FBXL13,0.0
FBXL12,0.0
HRH2,-8.650886e-05
CYP27B1,0.0030626045
FBXL17,0.0
FBXL16,0.0
FBXL19,0.0
FAM169B,0.0
GHDC,0.0
SDK1,0.0
SDK2,0.0
GRP,-9.3843846e-05
TPRN,0.0
THSD4,0.0
HPCAL4,0.0
THSD1,0.0
CHST9,1.6872518e-05
CHST8,-1.9300883e-06
COL4A5,-0.0038009426
COL4A4,0.00021871142
COL4A3,0.00066932203
COL4A2,0.00020120159
COL4A1,-0.0037839152
SLC35D2,0.0
CHST1,0.0
CHST3,-0.00014269042
CHST2,0.0
CHST5,0.0
CHST4,0.0
CHST7,8.193999e-06
CHST6,0.0
ITGAX,-1.7698549e-05
OR8J1,-1.0044528e-05
BCL2A1,-1.5789338e-07
HLCS,-2.9776933e-05
NOG,0.0
ITGAV,0.00023480383
HIBCH,-0.0005621076
ZNF703,0.0
ITGAL,-1.6667385e-05
ITGAM,0.00025678193
HLF,0.0
ITGAD,1.1652524e-05
COPRS,0.0
SMAD9,0.0
TRERF1,0.0
LRPAP1,-3.7976566e-05
SMAD5,0.0
SMAD6,0.0
SMAD7,0.0
GOLPH3L,0.0
SMAD1,0.0
AFTPH,0.0
ZNF706,0.0
RFK,1.3654182e-05
AMMECR1L,0.0
TMPRSS11A,0.0
TMPRSS11B,0.0
IGF2R,0.0002201003
TMPRSS11D,-7.680509e-06
TMPRSS11E,0.0
TMPRSS11F,0.0
PAFAH1B1,-0.000146786
ABHD14B,0.0
RAD21L1,0.0
SLC36A4,-0.00019256627
SLC36A3,-5.8996648e-05
SLC36A2,-8.733829e-05
SLC36A1,-4.6709756e-05
HAP1,0.00052320375
RNF112,0.0
ERICH1,0.0
ARTN,0.0
ART1,0.0
HRH3,0.00018706483
ART3,0.0
ART5,0.0
ART4,0.0
RNF111,0.0
TCEA2,0.0
TCEA3,0.0
TCEA1,0.0
COX4I2,-0.00024444424
COX4I1,0.0027591463
BFAR,0.0
DUOXA2,-3.6535555e-05
AIMP1,0.0
CRTAM,0.0
EDA,4.1769204e-06
CTSS,-0.00038423936
PIPOX,0.00021960292
CCDC116,0.0
CADPS2,0.0
CCDC114,0.0
RLF,0.0
CCDC112,0.0
MCF2L,0.0
CCDC110,0.0
LEO1,0.0
ATP1A4,-0.0084049795
ATP1A3,0.0010356529
ATP1A2,-0.0044961334
ATP1A1,-9.003587e-05
TMEM211,0.0
MGRN1,-1.0673128e-06
CRTAP,0.0
SPHK2,0.003937052
SPHK1,0.0032549708
DPT,0.0
CUEDC1,0.0
CUEDC2,0.0
IPO13,0.0
CPEB4,5.189869e-07
ZNF440,-1.9264296e-06
CPEB1,-2.6865562e-05
CPEB3,-1.275288e-06
SBSPON,0.0
BEGAIN,0.0
RBMXL3,0.0
SRBD1,0.0
ABAT,-0.00026115522
ZNF780A,1.1420107e-06
ZNF780B,1.21058265e-05
TSNARE1,0.0
FRG1,0.0
TP53TG5,0.0
RHEBL1,0.0
ZNF41,5.418301e-06
IFT80,0.0
IFT81,0.0
IFT88,0.0
IL10RA,0.00014801807
POU5F1B,0.0
NFATC2IP,0.0
XPA,0.0
KISS1R,-7.367987e-05
MCM10,0.0
NUP93,-0.0005451867
IGFBPL1,0.0
ZNF221,1.2491276e-06
ATG4C,-1.6903014e-05
ATG4B,0.00012057394
ATG4A,-5.6226036e-05
THUMPD2,0.0
CREB5,0.011821603
ATG4D,0.00022558038
PHOX2A,0.0
PHOX2B,0.0
LRGUK,0.0
UPK2,0.0
FAM171B,0.0
CFH,8.020477e-05
GPT2,-0.0006556677
PNP,-0.0015802111
CFD,1.4645975e-05
CFB,0.00050465885
OR5P3,2.3189048e-06
OR5P2,-6.1987093e-06
SMKR1,0.0
CDKAL1,0.0
PNN,0.0
ATP6V0E1,-6.6683604e-08
ATP6V0E2,9.825931e-06
CFP,5.2744767e-06
OSER1,0.0
AAAS,0.0
HAMP,0.0
OOEP,0.0
LAP3,0.00011233581
SIDT1,0.0
SIDT2,0.0
CSK,1.7064853e-07
SIX4,0.0
SIX5,0.0
SIX6,0.0
SAGE1,0.0
SIX1,0.0
SIX2,0.0
SIX3,0.0
TGIF2LX,0.0
NAALAD2,0.0
CNPY2,0.0
CNPY1,0.0
PLCZ1,5.5574634e-05
SYNJ1,-0.00020690625
KNDC1,0.0
HMG20A,0.0
HMG20B,0.0
PHOSPHO2,-1.1378254e-06
C4orf19,0.0
SLC7A6OS,0.0
C4orf17,0.0
C3orf70,0.0
CEP70,0.0
SHOX2,0.0
ZFP82,1.6060164e-06
CHFR,0.0
SMDT1,0.0
TIGD1,0.0
SYPL2,0.0
RFX8,0.0
RFX4,0.0
RFX5,-7.3349634e-06
RFX6,0.0
RFX7,0.0
NRXN3,0.0
NRXN2,0.0
NRXN1,0.0
RFX3,0.0
YDJC,0.0
TIGD2,0.0
VPS37D,-5.821869e-05
NLRP13,0.0
APC,0.00025656863
TMEM179B,0.0
ABCE1,0.0
UQCRC2,0.002999784
XPNPEP1,0.0
XPNPEP2,-0.00019219673
UQCRC1,0.001829715
GTSE1,0.0
PAPLN,0.0
ADNP,0.0
ZNF57,2.3328296e-06
KHDRBS1,0.0
KHDRBS3,0.0
KHDRBS2,0.0
NLRP12,1.794044e-06
BAK1,0.00508705
ZNF395,0.0
ZNHIT6,0.0
LHCGR,-0.00022155895
ARPP21,0.0
OR1Q1,-3.311446e-06
FLT3,0.00038942136
VPS37B,2.0525704e-05
LRFN2,0.0
MIB2,-3.3135493e-05
ZNF578,1.8229694e-06
DPYSL4,0.0
DPYSL5,3.3325307e-06
DPYSL2,1.8409366e-06
DPYSL3,0.0
OR4D9,4.750582e-05
KRTAP10-12,0.0
KRTAP10-11,0.0
MRGPRE,0.0
IGFBP2,0.0
IGFBP3,4.9604078e-05
IGFBP1,0.0
IGFBP6,0.0
MRGPRF,0.0
IGFBP4,0.0
IGFBP5,0.0
SKP2,0.00071589835
P2RX4,-0.003185079
CYP2R1,0.0026195918
GJA1,0.00034028818
GJA3,0.0
APLNR,-0.0016591593
GJA5,0.0
GJA8,0.0
CYP8B1,-9.939054e-06
CD99,-5.6054837e-08
STMN1,-1.557368e-06
AK7,0.008837723
S1PR2,0.00039374904
KDM3B,-0.00010400364
ZNF117,0.0
ZNF114,8.332796e-07
KDM3A,-8.291766e-05
ZNF112,-8.060045e-06
SEZ6L,0.0
PPP6R3,0.0
TMC4,0.0
TMC5,0.0
TMC6,0.0
TMC7,0.0
APIP,0.00017973623
TMC1,0.0
TMC2,0.0
TMC3,0.0
PROP1,0.0
EIF2B4,2.883298e-06
EIF2B5,2.4918672e-06
TMC8,0.0
EIF2B3,-6.720332e-06
EIF2B1,7.315084e-06
PRKAR2A,-2.6129997e-05
PRKAR2B,5.575686e-06
MAGT1,0.0
TXNIP,2.243322e-05
TMEM200B,0.0
MLF1,0.0
QPRT,-8.610466e-05
IFT140,0.0
RSPH9,0.0
TMEM14C,0.0
TMEM14B,0.0
TMEM14A,0.0
FANCF,0.0
MECOM,0.0001257074
ITGA2B,-1.3175675e-06
RSPH1,0.0
IFI16,-0.0008375985
ZNF396,0.0
LURAP1,0.0
TPBGL,0.0
MYT1L,0.0
CFHR2,-1.983284e-05
PHACTR4,0.0
CLIC4,0.0
CFHR1,2.8097185e-05
PHACTR1,0.0
OR2K2,2.182915e-06
PHACTR3,0.0
NUP107,-0.00073770416
KRTAP2-3,0.0
KRTAP2-1,0.0
STMN2,0.0
RIT2,0.0
TMEM147,0.0
ASGR1,0.0005358107
ASGR2,-4.8415903e-05
TMEM144,0.0
FOXL2,0.0
RIT1,0.0
TMEM141,0.0
TMEM140,0.0
API5,0.0
CDK1,-2.4005329e-05
PRDM8,0.0
UBE2NL,0.00012346478
RNF180,0.0
SOWAHA,0.0
SOWAHB,0.0
SOWAHC,0.0
SOWAHD,0.0
HAS2,0.0
HLA-DPA1,-0.000881418
KIAA1191,0.0
VMP1,3.8936392e-05
FER1L5,0.0
CT55,0.0
RNF183,0.0
ZMAT1,0.0
ZMAT3,0.0
ZMAT2,0.0
ZMAT5,0.0
C19orf25,0.0
NR1D1,1.8396332e-06
NR1D2,4.3441483e-05
CASP9,0.0045921947
ITGB1BP1,0.0
ITGB1BP2,0.0
ZNF7,3.3247987e-05
ZNF2,-5.6947447e-06
ZNF3,-1.22443e-06
CTCFL,0.0
PHLDA1,0.0
ZNF8,6.288784e-07
PCP4L1,0.0
C11orf16,0.0
ZAP70,0.00017511437
PHLDA2,0.0
SYNDIG1,0.0
OGFR,0.0
CDC5L,0.0
RAC2,0.0048716217
RAC3,0.0048615937
RAC1,-0.002823687
SBDS,0.0
VCL,0.00432714
CPLX2,-9.52465e-05
CPLX3,0.00013070295
CPLX1,-0.00018934076
AP2A1,5.875968e-05
CPLX4,-1.806361e-05
AP2A2,0.00015400382
VCX,0.0
NIM1K,0.0
PBX4,0.0
MRPS18C,0.0
PBX2,0.0
PBX3,0.0
PBX1,-0.0050257114
SYT14,0.0
AIRE,0.0
BNIP3L,0.0
NSUN3,0.0
NSUN2,0.0
NSUN5,0.0
NSUN4,0.0
NSUN7,0.0
NSUN6,0.0
TUBG1,-1.2458572e-05
PRAMEF5,0.0
PRAMEF6,0.0
TUBG2,4.0859602e-05
FAM71F1,0.0
PRAMEF1,0.0
FAM71F2,0.0
PTCH2,-0.000117881165
PTCH1,0.0061677913
PRAMEF8,0.0
TIMM44,0.0
PAGR1,0.0
KRTAP5-2,0.0
DGAT2,0.0005165984
RAD9B,-0.00013835485
RAD9A,-0.00030655574
NPAS2,-8.630998e-05
ERGIC2,0.0
ERGIC3,0.0
CDR2L,0.0
ERGIC1,0.0
CLEC14A,0.0
S100PBP,0.0
B3GAT3,-4.775642e-06
B3GAT2,9.47872e-06
B3GAT1,4.7360976e-05
CPPED1,0.0
UXT,0.0
CALM2,0.014396966
CALM3,0.00074618025
SPG21,-4.958373e-05
CALM1,-0.0014074728
GSDMA,0.0
GSDMB,0.0
GSDMC,0.0
GSDMD,-0.00018508581
UPK1A,0.0
UPK1B,0.0
DLGAP2,0.0
DLGAP3,0.0
DLGAP1,0.00018712916
DLGAP4,0.0
DLGAP5,0.0
BRDT,0.0
FBXL15,0.0
MBNL2,0.0
MBNL3,0.0
PLK3,0.0012345106
FBXL14,0.0
SEMA7A,-5.5023884e-07
CDX2,-4.936423e-05
ZNF720,0.0
OIP5,0.0
CLCN3,4.867563e-05
CLCN2,-0.00025656266
CLCN1,0.0
HRH1,-0.00015996762
CLCN7,0.0
CLCN6,0.0
CLCN5,-0.0014452559
CLCN4,-7.252666e-05
FAM169A,0.0
BRD8,0.0
BRD9,0.0
BRD4,0.0
BRD7,0.00021147754
BRD1,0.0
BRD2,0.0
BRD3,0.0
DNAJA2,-1.985389e-06
DNAJA3,0.0
DNAJA1,-1.363141e-05
SPAG4,0.0
DNAJA4,0.0
AKT1,-0.0006521622
PTPN13,-3.6328038e-06
PTPN12,0.0
PTPN11,-0.0029164038
NKX2-8,0.0
PTPN14,0.0
GALR3,-0.00034640005
GALR2,-0.0018978213
GALR1,3.262227e-05
UTRN,0.0
LYAR,0.0
CH25H,8.194376e-06
CSF2RB,0.0020708519
MRPL24,0.0
MRPL27,0.0
MRPL21,0.0
MRPL20,0.0
MRPL23,0.0
MRPL22,0.0
GAB4,0.0
LRFN4,0.0
GAB2,0.001029932
MRPL28,0.0
GAB1,3.900405e-05
C2orf81,0.0
NKX2-2,0.0
DMRTB1,0.0
ZNF853,3.2141122e-07
NPTX2,0.0
NPTX1,0.0
ZNF850,-2.1582598e-06
C2orf88,0.0
NDRG2,0.0
NDRG3,0.0
ZSCAN1,0.0
ZSCAN2,0.0
SRSF5,-1.0981948e-06
SRSF4,1.139734e-05
SRSF7,0.00014750435
SRSF6,-1.9509727e-05
SRSF1,3.1744635e-06
CHD1L,0.0
SRSF3,-7.89405e-06
MSMP,0.0
MZB1,0.0
SRSF9,1.3089001e-06
CDK2,-0.000488173
RNF130,0.0
RAPH1,0.0
DNAJB11,2.3041268e-06
RNF133,0.0
HLA-DQB1,0.001917947
RNF135,0.0
HLA-DQB2,0.0
RNF138,0.0
RNF139,0.0
ENOSF1,0.0002218212
CDK5,0.00015620806
GID4,0.0
GPR137,0.0
CISD1,0.0
CLNS1A,0.0
SUPT20H,0.00015708094
TRMT11,0.0
TSHZ2,0.0
TSHZ3,0.0
TSHZ1,0.0
GID8,0.0
NOSIP,0.0
FOXS1,0.0
VILL,0.0
ZNF581,0.0
LPAR2,7.2696544e-06
ZNF583,-3.7207594e-06
ZNF582,2.1222907e-06
TIPARP,0.0
ZNF584,2.932802e-07
ZNF587,-2.54941e-06
ZNF586,-8.457545e-06
ZNF589,-8.764513e-07
MCHR2,-5.205446e-05
TMEM115,0.0
COL4A6,0.006606681
HAPLN1,0.0
LSM12,0.0
PSD,0.000109029264
CAMKK2,8.7581444e-05
CAMKK1,0.00029291736
MYDGF,0.0
NPTXR,0.0
OR8U1,-1.4385817e-05
HAPLN2,0.0
MTRF1L,0.0
MYO1H,-2.0759478e-06
MYO1G,-2.8772521e-07
MYO1F,-2.2539443e-07
MYO1E,-1.6075201e-07
MYO1D,-4.956614e-07
MYO1C,-3.307106e-07
MYO1B,-6.6419733e-07
MYO1A,1.7181426e-06
GRN,0.0
LCN6,0.0
CHMP3,-3.6248115e-05
RPL36AL,0.00018722583
RAET1G,-4.120773e-06
CENPM,0.0
CHMP7,-1.6426984e-05
CHMP6,-4.9416398e-05
CHMP5,-0.0004009903
DENND6A,0.0
OR52N4,1.163826e-05
OR52N5,1.6436947e-05
OR52N2,-7.314001e-07
CTPS2,8.358455e-05
CTPS1,-5.572214e-06
OR52N1,-2.552495e-05
SULT6B1,0.0
LY6G6C,0.0
HOXA13,0.0
SIAE,0.0
HOXA11,0.0
HOXA10,0.0
PPIAL4A,0.0
KRTAP19-3,0.0
KRTAP19-1,0.0
PPIAL4E,0.0
KRTAP19-7,0.0
KRTAP19-4,0.0
KRTAP19-5,0.0
FAM160B1,0.0
FAM160B2,0.0
HIST2H2AA4,0.0
NUBP2,0.0
TTYH1,0.0
GALNTL5,8.618075e-06
SRC,-0.0012385591
NEMF,0.0
GALNTL6,-2.6997985e-05
SRF,5.2627734e-06
ZNF320,3.94841e-06
SYNE4,0.0
ZNF322,0.0
FAM214A,0.0
FAM214B,0.0
SRI,0.0
ZNF329,0.0
SRL,0.0
SRM,-0.0015358295
SRR,0.0011814495
LGALS9,0.0
LGALS8,0.0
FAM220A,0.0
LGALS3,0.0
LGALS2,0.0
LGALS1,0.0
SPECC1,0.0
LGALS7,0.0
CFAP36,0.0
LGALS4,0.0
NMU,-0.000117765936
NMS,-0.00028256408
AKIRIN1,0.0
EIF2AK1,-8.048464e-06
EIF2AK3,0.0012836242
KRTAP11-1,0.0
TDG,0.0
EIF2AK4,0.00017693576
WIPF1,-8.21955e-05
LIMS1,0.0
NMB,0.00012798721
EREG,0.00014455759
MYO19,0.0
AVPI1,0.0
MYO16,0.0
TRNT1,0.0
ASAP1,0.0037014394
ASAP2,0.00016253022
MYO10,0.00021578874
OCRL,-2.1221242e-05
PLAUR,3.995468e-05
ENTPD5,-0.0010131827
HILPDA,0.0
LOXHD1,0.0
LRRC26,0.0
LRRC25,0.0
LRRC24,0.0
LRRC23,0.0
MPDU1,0.0
LRRC20,0.0
LOX,0.0
LPGAT1,0.0008657428
LRRC29,0.0
LRRC28,0.0
TIMM17B,0.0
GCNT4,1.8717084e-07
TIMM17A,0.0
GCNT1,9.081995e-05
GCNT3,-4.5014367e-06
GCNT2,-4.2005777e-05
OR14I1,-0.00014640894
AACS,-2.4160258e-07
CHP2,0.0
C14orf132,0.0
LPCAT4,0.00019451795
LPCAT2,-0.00019883813
LPCAT3,0.006535245
LPCAT1,0.00051419216
ALOX5,-0.00020076144
MID1IP1,0.0
PIGA,5.4652497e-05
PIGB,0.0016623529
PIGC,-5.2024723e-05
PIGF,9.871421e-08
CALCRL,-0.000110644294
PIGH,0.00012982188
TBC1D3,0.0
PIGK,9.7649565e-05
PIGL,-3.3134354e-05
PIGM,-4.197711e-06
PIGN,5.387157e-06
PIGO,2.7153715e-06
PIGP,0.00013954961
PIGQ,1.9184412e-05
PIGR,-0.00017905397
PIGS,0.00035218813
ILKAP,0.0
PIGU,4.293853e-05
WRAP53,0.0
PIGW,0.00029670718
PIGX,4.5298504e-05
PIGY,1.1129135e-05
PIGZ,0.00010724365
ENTPD8,0.0013353109
TMEM80,0.0
TAGLN,0.0
TAX1BP1,0.0
CCDC179,0.0
OSGEP,0.0
ALPP,-0.000119662436
RHPN1,0.0
CHST11,-0.00015485873
OLR1,-3.0157284e-07
RHPN2,0.0
CCDC170,0.0
CCDC171,0.0
CCDC172,0.0
CCDC173,0.0
CCDC174,0.0
CCDC175,0.0
CCDC177,0.0
PDK1,0.00012784326
SUN2,0.0
PDK3,0.00030227666
PDK2,3.2614244e-05
EBP,0.00029124191
PDK4,0.00015217763
CYCS,0.0056034983
SUN3,0.0
LNPEP,-6.418978e-06
MYO5C,-1.5481934e-06
ALPI,0.00026490583
ZNF292,0.0
SEC61A1,-0.00040128827
SEC61A2,0.00015711832
ALPL,3.2078064e-05
PTGS2,0.025624793
PTGS1,0.0012620651
TM2D3,0.0
PPP2R3B,0.0002123844
MGST3,0.004329218
ZFAND6,0.0
ZFAND5,0.0
ZFAND4,0.0
ZFAND3,0.0
ZFAND1,0.0
OR11G2,-1.8446564e-05
SUN5,0.0
NDUFB10,-0.0015923342
SLC39A12,-0.0005223168
CEP128,0.0
SLC39A10,-0.0008013633
SLC39A11,0.00263469
DEFB1,0.0072399015
SLC39A14,-0.002230627
DNAJC17,0.0
CEP120,0.0
EIF1AX,0.0
DNAJC14,0.0
NTRK2,0.00011699807
NTRK3,0.00038827021
EIF1AD,0.0
SMAD4,-0.0001316465
ARHGAP21,0.0
ARHGAP20,0.0
ARHGAP27,0.0
ARHGAP26,0.0
SAP18,0.0
EVI5,0.0
ARHGAP29,0.0
ARHGAP28,0.0
OR9Q2,-4.3108867e-05
TBX4,0.0
DDIT3,0.0016888316
MICALCL,0.0
MTX1,0.0
EPHB3,1.1255523e-05
RBFA,0.0
COL19A1,-0.00013087621
NKRF,0.0
OR9Q1,-1.8683575e-06
SMAD2,-0.00023226994
MYSM1,0.0
ATG2A,-0.0025595038
SMAD3,0.0020955796
MLYCD,1.4877792e-08
BMP6,-0.00040435448
BMP5,0.0
BMP4,0.006692746
BMP3,0.0
BMP2,0.0013892624
BMP1,0.0
MUS81,0.0
DR1,0.0
MTURN,0.0
OR5R1,0.0
C1orf35,0.0
GOLGA8S,0.0
SWT1,0.0
TERF2,0.0
TERF1,0.0
DNAJC18,0.0
RPA2,0.0
NDUFAF1,3.841442e-05
GOLGA8G,0.0
GOLGA8F,0.0
GOLGA8B,0.0
RASSF9,0.0
RASSF8,0.0
RASSF1,-0.0009939411
PTOV1,0.0
RASSF3,0.0
RASSF2,0.0
RASSF5,-0.003088369
RASSF4,0.0
RASSF7,0.0
RASSF6,0.0
VMO1,0.0
NHP2,0.0
DDX4,0.0
RSAD2,-4.2690563e-06
RSAD1,0.0
CHD1,0.0
NFS1,1.913809e-05
CHD3,0.0
CHD2,0.0
CHD5,0.0
CHD4,1.0471239e-05
CHD7,0.0
CHD6,0.0
CHD9,0.0
CHD8,6.5118256e-06
SGCA,-3.1171285e-06
CAP1,0.0
CAP2,0.0
NPC2,0.00039163284
NPC1,3.464173e-05
SKIV2L,0.0
TTC5,0.0
TTC6,0.0
TTC1,0.0
IL4R,-6.759549e-05
BHLHA15,0.0
PIKFYVE,-0.00021403804
PRKCE,0.005732489
C3orf52,0.0
TTC8,0.0
CAPS,0.0
DAG1,-7.537871e-06
DYNC1LI2,0.00043740767
ELP6,0.0
CHDH,0.0
EFHC1,0.0
CAPG,0.0
TPRKB,0.0
ELP5,0.0
ETHE1,-0.00049383397
PRDM16,-0.00021579718
MPG,0.0
PRDM14,0.0
PRDM15,0.0
PRDM12,0.0
PRDM13,0.0
PRDM10,0.0
PRDM11,0.0
ABCG8,0.0007305379
MPO,-9.8125754e-05
MPL,0.0
AVP,0.0006076118
KRTAP5-3,0.0
MPI,-0.00068534404
MAP4K1,4.503708e-06
CEACAM3,0.0
SPC25,0.0
POLRMT,0.0
SGSM3,0.0
MPZ,0.0
MCPH1,0.0
KDM1A,-0.0002498069
KDM1B,0.0
PLRG1,0.0
PUM1,6.7820634e-05
CKS1B,4.9290015e-06
OR1S1,-3.2962205e-05
OR1S2,-1.3416965e-06
ASPHD1,0.0
GADL1,1.0882671e-05
SRGAP2B,0.0
HLX,0.0
QRSL1,-8.88031e-05
FCER1G,0.0030530172
BTG4,0.0
BTG3,0.0
BTG2,0.0
BTG1,0.0
DNALI1,0.0017591474
SLA2,0.0
C4orf36,0.0
METAP1,0.0
C4orf33,0.0
SRD5A3,-0.0005585535
SRD5A2,-0.0053956658
SRD5A1,0.00010080619
ARMT1,0.0
HELLS,0.0
AKAP17A,0.0
FAM49A,0.0
FAM49B,0.0
PDILT,0.0
ZFP36L1,-0.00010587357
ZFP36L2,3.6183046e-06
GGA1,-3.676855e-06
C10orf99,0.0
GGA3,1.2202553e-06
GGA2,2.700573e-05
C15orf48,0.0
ERICH6,0.0
C10orf90,0.0
C15orf40,0.0
C10orf95,0.0
SLC12A6,0.0
FHOD1,-9.139442e-06
FHOD3,0.0
ADH7,-0.0026025441
ADH6,0.00040260737
ADH5,0.0010025211
ADH4,-0.0011818864
PKD2,0.0
PKD1,0.0
ZFP69,-5.48903e-06
GJC2,0.0
C4orf3,0.0
ING3,0.0
GJC1,0.0
ZNF138,0.0
PFKFB1,-0.00030793538
PRKACG,5.8835817e-06
DEK,0.0
PRKACA,0.04928894
PSMB9,0.0
PSMB8,0.0
PSMB7,-0.0005980645
PSMB6,-0.00022001147
PSMB5,-0.00023462303
C14orf119,0.0
PSMB3,-0.0015607431
PSMB2,0.0013249345
PSMB1,-9.097679e-05
PFKFB2,-0.0005145972
LMBR1L,0.0
TMA7,0.0
HDHD3,0.0
SPG7,0.0
SPRYD7,0.0
FTMT,-0.00013161983
PFKFB4,-0.00025316823
TDGF1,0.0
R3HDM4,0.0
TBC1D31,0.0
RMI1,0.0
RMI2,0.0
CORO7,0.0
CIART,0.0
KCNK9,0.00012360528
KCNK4,0.0
KCNK5,0.0003379151
KCNK6,0.0
TRAT1,0.0
FAM155B,0.0
CRY1,-8.5114625e-05
CRY2,2.5867819e-06
LTN1,0.0
RETSAT,0.0006126292
TRIML2,0.0
TRIML1,0.0
NACC2,0.0
ACOT11,0.0
ACOT12,-0.0005227871
ACOT13,0.0
VPS13A,0.0
SH3KBP1,-4.209499e-05
VPS13C,0.0
VPS13B,0.0
BEX5,0.0
BEX4,0.0
BEX2,0.0
BEX1,0.0
SCAF11,0.0
NUP160,0.001254342
TMEM160,0.0
TMEM163,0.0
TMEM165,0.0
TMEM164,0.0
TMEM169,0.0
TMEM168,0.0
EVI2B,0.0
FOXN1,0.0
FOXN2,0.0
REPIN1,0.0
DPCD,0.0
NICN1,0.0
EIF3K,0.0
XYLB,0.0007286897
PMVK,-9.9593135e-06
PLSCR2,0.0
GRIN2B,0.010964695
GRIN2C,0.0012644401
GNA14,-0.0006969371
GRIN2A,0.0029408971
GNA12,0.0010616507
KLHDC8B,0.0
GRIN2D,0.00048750374
GNA11,0.0013233336
SH2B2,2.5227375e-05
SH2B3,-0.00013284286
TAP1,0.00039098194
TAP2,-1.7117867e-05
PRKAR1B,-6.3178675e-05
MFGE8,0.0
DUSP26,0.0
C19orf18,0.0
IL6ST,-5.659103e-07
SBF1,0.0
SBF2,0.0
SAR1A,-4.4001015e-07
DBN1,0.0
SAR1B,-5.7006428e-06
MAP4K3,9.992769e-06
PDE5A,0.00053274113
OGDH,0.0008084285
ADD1,0.0
CDC73,0.0
R3HDM1,0.0
C19orf12,0.0
SEMG1,0.0
UPP1,-6.467712e-06
SEMG2,0.0
LMBRD2,0.0
LMBRD1,-0.00044592342
DAZL,0.0
TAS2R19,0.00023173833
TAS2R14,0.0007340761
CHRM5,0.0007524711
TAS2R16,-0.00019872538
TAS2R10,0.00041385402
BCAT2,-0.0031681797
BCAT1,-0.0031416903
TAS2R13,-0.00013365631
NEUROG3,0.0
MACROD2,0.0
MACROD1,0.0
NEUROG1,0.0
AKAP4,0.0
AKAP5,0.0
AKAP6,0.0
GBA3,-3.6887108e-05
DBNL,0.0
AKAP1,0.0
GTF2F2,0.0
NPEPPS,0.0
OR6P1,-0.00010213506
AKAP8,0.0
AKAP9,0.0
EIF2A,0.0
CYP26A1,0.0004154947
CCDC117,0.0
PSTK,-8.191682e-05
TUBE1,0.0
PHPT1,0.0
SMC1A,-4.876293e-07
INTS2,0.0
CCDC115,0.0
NFU1,0.0
RRP1B,0.0
NOVA2,0.0
NOVA1,0.0
ODF1,0.0
HSP90B1,0.0033344824
CCDC113,0.0
KLHL35,0.0
KRR1,0.0
TMEM132E,0.0
TMEM132D,0.0
TMEM132A,0.0
PEG10,0.0
TMEM132B,0.0
INTS1,0.0
OVGP1,0.0
CWC25,0.0
CETN3,0.0
CETN2,0.0
NAIF1,0.0
LTC4S,6.3134107e-06
VSX1,0.0
DIO1,-0.00026111744
DIO2,0.00039457507
DIO3,0.0012075761
CCL21,8.599746e-05
CCL20,-0.00025150148
CCL23,0.00045649102
CCL22,-0.00013335573
CCL25,3.0770498e-05
CCL24,0.00018368673
CCL27,2.1738597e-05
